Code INSEE,Code Postal,Commune,Département,Région,Statut,Altitude Moyenne,Superficie,Population,geo_point_2d,geo_shape,ID Geofla,Code Commune,Code Canton,Code Arrondissement,Code Département,Code Région,geometry
62095,62960,BEAUMETZ-LES-AIRE,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],178.0,423.0,0.2,"50.543781458149596, 2.21908661342119","{""coordinates"": [[[2.235599350308195, 50.53386046742559], [2.226721080891703, 50.531489555522555], [2.21385621312204, 50.533769281352484], [2.213055892233708, 50.54352106849564], [2.209399064586561, 50.54585844868963], [2.199844568249164, 50.54343646169288], [2.192419952286452, 50.5487828032903], [2.205834544421341, 50.55482044790644], [2.227857902428538, 50.548263678293466], [2.2375803617332872, 50.54997542105527], [2.240661912705078, 50.54741828634532], [2.232169045273305, 50.53623584255531], [2.235599350308195, 50.53386046742559]]], ""type"": ""Polygon""}",33676,95,23,5,62,31,"POLYGON ((2.235599350308195 50.53386046742559, 2.226721080891703 50.531489555522555, 2.21385621312204 50.533769281352484, 2.213055892233708 50.54352106849564, 2.209399064586561 50.54585844868963, 2.199844568249164 50.54343646169288, 2.192419952286452 50.5487828032903, 2.205834544421341 50.55482044790644, 2.227857902428538 50.548263678293466, 2.2375803617332872 50.54997542105527, 2.240661912705078 50.54741828634532, 2.232169045273305 50.53623584255531, 2.235599350308195 50.53386046742559))"
59406,59620,MONCEAU-SAINT-WAAST,['NORD'],['NORD-PAS-DE-CALAIS'],['Commune simple'],153.0,591.0,0.5,"50.17178465371747, 3.857260236249129","{""coordinates"": [[[3.874411152828792, 50.16041812356767], [3.871306465846806, 50.15790759458627], [3.851691375801208, 50.157757702339445], [3.83600195393561, 50.16508590649491], [3.842658790048283, 50.170249220741454], [3.85469527865826, 50.192509576869114], [3.85774593613988, 50.19340433553885], [3.865639767193731, 50.18545525799295], [3.874411152828792, 50.16041812356767]]], ""type"": ""Polygon""}",32981,406,10,1,59,31,"POLYGON ((3.874411152828792 50.16041812356767, 3.871306465846806 50.15790759458627, 3.851691375801208 50.157757702339445, 3.83600195393561 50.16508590649491, 3.842658790048283 50.170249220741454, 3.85469527865826 50.192509576869114, 3.85774593613988 50.19340433553885, 3.865639767193731 50.18545525799295, 3.874411152828792 50.16041812356767))"
59387,59252,MARQUETTE-EN-OSTREVANT,['NORD'],['NORD-PAS-DE-CALAIS'],['Commune simple'],53.0,740.0,1.7000000000000002,"50.29214133558079, 3.270727352399398","{""coordinates"": [[[3.268248897354482, 50.27814679321775], [3.252199559512576, 50.27971606676078], [3.254379678806579, 50.28972290129234], [3.247206107573901, 50.298725116411845], [3.258831317266571, 50.30791323013401], [3.268307691265979, 50.30773136019047], [3.285491473572257, 50.29702624627451], [3.300439728320952, 50.28866748559951], [3.29463114723508, 50.280313287923136], [3.280853330041174, 50.284655282183124], [3.268248897354482, 50.27814679321775]]], ""type"": ""Polygon""}",27210,387,11,6,59,31,"POLYGON ((3.268248897354482 50.27814679321775, 3.252199559512576 50.27971606676078, 3.254379678806579 50.28972290129234, 3.247206107573901 50.298725116411845, 3.258831317266571 50.30791323013401, 3.268307691265979 50.30773136019047, 3.285491473572257 50.29702624627451, 3.300439728320952 50.28866748559951, 3.29463114723508 50.280313287923136, 3.280853330041174 50.284655282183124, 3.268248897354482 50.27814679321775))"
62099,62217,BEAURAINS,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],87.0,596.0,5.1,"50.25807849649195, 2.789885641354503","{""coordinates"": [[[2.774932405291509, 50.2408085293687], [2.772411853200673, 50.25023208345309], [2.7782001898986213, 50.258727908953], [2.773679302758568, 50.26430464265373], [2.784265852990432, 50.271632502883875], [2.792944784091244, 50.26993242197545], [2.800803911056625, 50.277056650694725], [2.806089500723306, 50.265203948899384], [2.807331391009531, 50.25542772726636], [2.798482662525526, 50.2477543565196], [2.774932405291509, 50.2408085293687]]], ""type"": ""Polygon""}",23327,99,4,1,62,31,"POLYGON ((2.774932405291509 50.2408085293687, 2.772411853200673 50.25023208345309, 2.7782001898986213 50.258727908953, 2.773679302758568 50.26430464265373, 2.784265852990432 50.271632502883875, 2.792944784091244 50.26993242197545, 2.800803911056625 50.277056650694725, 2.806089500723306 50.265203948899384, 2.807331391009531 50.25542772726636, 2.798482662525526 50.2477543565196, 2.774932405291509 50.2408085293687))"
62246,62310,COUPELLE-NEUVE,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],141.0,456.0,0.2,"50.49803069077055, 2.108231414450367","{""coordinates"": [[[2.122667857469588, 50.49087816415378], [2.108315734508327, 50.488450630398845], [2.089757113743061, 50.49230120136652], [2.083019367018033, 50.49910964764893], [2.127344530559498, 50.51008514590695], [2.122667857469588, 50.49087816415378]]], ""type"": ""Polygon""}",23521,246,24,4,62,31,"POLYGON ((2.122667857469588 50.49087816415378, 2.108315734508327 50.488450630398845, 2.089757113743061 50.49230120136652, 2.083019367018033 50.49910964764893, 2.127344530559498 50.51008514590695, 2.122667857469588 50.49087816415378))"
62240,62112,CORBEHEM,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],31.0,263.0,2.2,"50.335126123174476, 3.047761885401943","{""coordinates"": [[[3.052157340704257, 50.325600788422875], [3.035907125170838, 50.33158605326589], [3.038792043586101, 50.34401979306915], [3.046692406556032, 50.34581265095134], [3.061113690570356, 50.33277921058348], [3.060365672631819, 50.328918975383566], [3.052157340704257, 50.325600788422875]]], ""type"": ""Polygon""}",25907,240,46,1,62,31,"POLYGON ((3.052157340704257 50.325600788422875, 3.035907125170838 50.33158605326589, 3.038792043586101 50.34401979306915, 3.046692406556032 50.34581265095134, 3.061113690570356 50.33277921058348, 3.060365672631819 50.328918975383566, 3.052157340704257 50.325600788422875))"
62516,62190,LILLERS,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Chef-lieu canton'],29.0,2667.0,10.0,"50.56143796124172, 2.481974990205981","{""coordinates"": [[[2.441507583828052, 50.53390964200283], [2.438121284799491, 50.53574334322057], [2.4357238888813413, 50.537285255836686], [2.435739475349958, 50.53840729601448], [2.436811512339485, 50.54958688622413], [2.4421315997473583, 50.55511296672891], [2.456141167091482, 50.5598424813898], [2.4509524718460662, 50.569198895045474], [2.452344439144643, 50.57467100704469], [2.443428336756602, 50.58180250892443], [2.445568387685182, 50.5845943927096], [2.481302900321818, 50.59022378425385], [2.500666680887691, 50.58533106801588], [2.507378983951869, 50.5736184055698], [2.530716848956163, 50.567767309828305], [2.524604426045898, 50.55843657550187], [2.528887932181399, 50.5523944970877], [2.513893181880794, 50.54271478263864], [2.494909666814293, 50.53675080801837], [2.484109037267, 50.536598597648634], [2.461380686390179, 50.5455583478167], [2.441507583828052, 50.53390964200283]]], ""type"": ""Polygon""}",2756,516,33,2,62,31,"POLYGON ((2.441507583828052 50.53390964200283, 2.438121284799491 50.53574334322057, 2.4357238888813413 50.537285255836686, 2.435739475349958 50.53840729601448, 2.436811512339485 50.54958688622413, 2.4421315997473583 50.55511296672891, 2.456141167091482 50.5598424813898, 2.4509524718460662 50.569198895045474, 2.452344439144643 50.57467100704469, 2.443428336756602 50.58180250892443, 2.445568387685182 50.5845943927096, 2.481302900321818 50.59022378425385, 2.500666680887691 50.58533106801588, 2.507378983951869 50.5736184055698, 2.530716848956163 50.567767309828305, 2.524604426045898 50.55843657550187, 2.528887932181399 50.5523944970877, 2.513893181880794 50.54271478263864, 2.494909666814293 50.53675080801837, 2.484109037267 50.536598597648634, 2.461380686390179 50.5455583478167, 2.441507583828052 50.53390964200283))"
62376,62920,GONNEHEM,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],21.0,1536.0,2.4,"50.564513827403815, 2.567494704774481","{""coordinates"": [[[2.536131745796098, 50.546004315177136], [2.528887932181399, 50.5523944970877], [2.524604426045898, 50.55843657550187], [2.530716848956163, 50.567767309828305], [2.543857883454787, 50.57165776531454], [2.556550733353526, 50.57545544482118], [2.561129847948543, 50.58371089556726], [2.581794069628133, 50.582211661628705], [2.601051733160506, 50.571289544467135], [2.610385704209309, 50.57437976186208], [2.614922931033735, 50.57267967853772], [2.605962716169063, 50.55966431497709], [2.60143395424509, 50.556849519729276], [2.592223177121815, 50.55814791766913], [2.585596619516152, 50.55013780249259], [2.56558107083552, 50.553102971682044], [2.536131745796098, 50.546004315177136]]], ""type"": ""Polygon""}",25759,376,33,2,62,31,"POLYGON ((2.536131745796098 50.546004315177136, 2.528887932181399 50.5523944970877, 2.524604426045898 50.55843657550187, 2.530716848956163 50.567767309828305, 2.543857883454787 50.57165776531454, 2.556550733353526 50.57545544482118, 2.561129847948543 50.58371089556726, 2.581794069628133 50.582211661628705, 2.601051733160506 50.571289544467135, 2.610385704209309 50.57437976186208, 2.614922931033735 50.57267967853772, 2.605962716169063 50.55966431497709, 2.60143395424509 50.556849519729276, 2.592223177121815 50.55814791766913, 2.585596619516152 50.55013780249259, 2.56558107083552 50.553102971682044, 2.536131745796098 50.546004315177136))"
59367,59390,LYS-LEZ-LANNOY,['NORD'],['NORD-PAS-DE-CALAIS'],['Commune simple'],30.0,326.0,12.9,"50.672177509108685, 3.21723825560494","{""coordinates"": [[[3.218453306796061, 50.661286774292726], [3.209328206559467, 50.66356391273472], [3.215017855233473, 50.66678479364635], [3.211098015042121, 50.668092724041756], [3.206105143091988, 50.66604609392249], [3.199404380345153, 50.67113621849972], [3.212052103048624, 50.68001723112309], [3.214307812413308, 50.68567573285371], [3.235186480056318, 50.6709390359772], [3.218453306796061, 50.661286774292726]]], ""type"": ""Polygon""}",11959,367,33,5,59,31,"POLYGON ((3.218453306796061 50.661286774292726, 3.209328206559467 50.66356391273472, 3.215017855233473 50.66678479364635, 3.211098015042121 50.668092724041756, 3.206105143091988 50.66604609392249, 3.199404380345153 50.67113621849972, 3.212052103048624 50.68001723112309, 3.214307812413308 50.68567573285371, 3.235186480056318 50.6709390359772, 3.218453306796061 50.661286774292726))"
59229,59610,FERON,['NORD'],['NORD-PAS-DE-CALAIS'],['Commune simple'],185.0,1340.0,0.5,"50.048205658494126, 4.019069574612653","{""coordinates"": [[[4.026844820453538, 50.029039748442145], [3.989547240115692, 50.041346988385285], [3.982312432695167, 50.04443219569674], [3.987556406997748, 50.0566148404558], [4.013812640614105, 50.065688108651095], [4.024200455453362, 50.06598804336921], [4.039177792701404, 50.06552973696825], [4.045481830484245, 50.05655688360034], [4.045074171413376, 50.03672738338828], [4.051342262230716, 50.03163461718799], [4.026844820453538, 50.029039748442145]]], ""type"": ""Polygon""}",20040,229,64,1,59,31,"POLYGON ((4.026844820453538 50.029039748442145, 3.989547240115692 50.041346988385285, 3.982312432695167 50.04443219569674, 3.987556406997748 50.0566148404558, 4.013812640614105 50.065688108651095, 4.024200455453362 50.06598804336921, 4.039177792701404 50.06552973696825, 4.045481830484245 50.05655688360034, 4.045074171413376 50.03672738338828, 4.051342262230716 50.03163461718799, 4.026844820453538 50.029039748442145))"
62809,62127,TERNAS,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],150.0,250.0,0.1,"50.339409759390875, 2.397759767192046","{""coordinates"": [[[2.396964931817654, 50.328052262861114], [2.387625036750218, 50.33142702916928], [2.385162088379205, 50.33672099898292], [2.3860051618524, 50.338915910262926], [2.385505562920676, 50.34193013125077], [2.400546374284726, 50.348926332131], [2.405224811557613, 50.348419257257305], [2.409175570866501, 50.34773793770305], [2.411749430510751, 50.33877199359998], [2.403166995472496, 50.336136040174615], [2.396964931817654, 50.328052262861114]]], ""type"": ""Polygon""}",34135,809,43,1,62,31,"POLYGON ((2.396964931817654 50.328052262861114, 2.387625036750218 50.33142702916928, 2.385162088379205 50.33672099898292, 2.3860051618524 50.338915910262926, 2.385505562920676 50.34193013125077, 2.400546374284726 50.348926332131, 2.405224811557613 50.348419257257305, 2.409175570866501 50.34773793770305, 2.411749430510751 50.33877199359998, 2.403166995472496 50.336136040174615, 2.396964931817654 50.328052262861114))"
62821,62830,TINGRY,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],100.0,1141.0,0.3,"50.611023369592395, 1.7219939464093872","{""coordinates"": [[[1.713268935869031, 50.59132089849436], [1.701003175774632, 50.595618219688575], [1.693625559150538, 50.60710173095066], [1.700441741711367, 50.61623884341755], [1.709611411547937, 50.61789629881597], [1.716379793760191, 50.629625775170204], [1.726795311453936, 50.63179739976187], [1.741107435938979, 50.62718636685289], [1.745266150797522, 50.61717585461861], [1.754799441124327, 50.60878090327509], [1.739850653509651, 50.606978444863934], [1.730051729581226, 50.595102206593104], [1.713268935869031, 50.59132089849436]]], ""type"": ""Polygon""}",19495,821,44,3,62,31,"POLYGON ((1.713268935869031 50.59132089849436, 1.701003175774632 50.595618219688575, 1.693625559150538 50.60710173095066, 1.700441741711367 50.61623884341755, 1.709611411547937 50.61789629881597, 1.716379793760191 50.629625775170204, 1.726795311453936 50.63179739976187, 1.741107435938979 50.62718636685289, 1.745266150797522 50.61717585461861, 1.754799441124327 50.60878090327509, 1.739850653509651 50.606978444863934, 1.730051729581226 50.595102206593104, 1.713268935869031 50.59132089849436))"
62345,62390,FONTAINE-L'ETALON,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],96.0,401.0,0.1,"50.30219640613845, 2.066873027657334","{""coordinates"": [[[2.061901498977501, 50.28865997368194], [2.053080004040218, 50.30769125435796], [2.049488053734912, 50.30857948046836], [2.050520045508784, 50.313355301900756], [2.082064373005547, 50.30902385480001], [2.079985120357515, 50.29692249147235], [2.074356613241533, 50.291968725158775], [2.061901498977501, 50.28865997368194]]], ""type"": ""Polygon""}",18255,345,7,1,62,31,"POLYGON ((2.061901498977501 50.28865997368194, 2.053080004040218 50.30769125435796, 2.049488053734912 50.30857948046836, 2.050520045508784 50.313355301900756, 2.082064373005547 50.30902385480001, 2.079985120357515 50.29692249147235, 2.074356613241533 50.291968725158775, 2.061901498977501 50.28865997368194))"
62341,62111,FONCQUEVILLERS,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],151.0,930.0,0.5,"50.14563463133437, 2.6226933551940723","{""coordinates"": [[[2.618117674258934, 50.12959958856637], [2.602010404314595, 50.136625205241465], [2.586634612692781, 50.137364725817505], [2.580650593076793, 50.13781143733331], [2.58988280622453, 50.140015904413225], [2.596269712804265, 50.14866733407933], [2.616120638367645, 50.157208450317285], [2.630485725306674, 50.15974002931296], [2.653515310286712, 50.15265875152791], [2.662688803838708, 50.14985544690022], [2.661186425389633, 50.14670816163824], [2.646818246242997, 50.144934473418196], [2.632988744220713, 50.13644325730079], [2.618117674258934, 50.12959958856637]]], ""type"": ""Polygon""}",6981,341,40,1,62,31,"POLYGON ((2.618117674258934 50.12959958856637, 2.602010404314595 50.136625205241465, 2.586634612692781 50.137364725817505, 2.580650593076793 50.13781143733331, 2.58988280622453 50.140015904413225, 2.596269712804265 50.14866733407933, 2.616120638367645 50.157208450317285, 2.630485725306674 50.15974002931296, 2.653515310286712 50.15265875152791, 2.662688803838708 50.14985544690022, 2.661186425389633 50.14670816163824, 2.646818246242997 50.144934473418196, 2.632988744220713 50.13644325730079, 2.618117674258934 50.12959958856637))"
62537,62270,MAGNICOURT-SUR-CANCHE,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],127.0,459.0,0.1,"50.29979489146059, 2.411121932843637","{""coordinates"": [[[2.403733631313322, 50.28097379844516], [2.39438478212593, 50.28469040725501], [2.396625538659946, 50.294210070817286], [2.403694691596596, 50.2985453296587], [2.399251253063015, 50.307978373488396], [2.399888148259651, 50.30865487620275], [2.42441781140007, 50.3128571027406], [2.429266248319092, 50.30690884474604], [2.434567544612575, 50.30674471868021], [2.414122149367183, 50.29383655583684], [2.404516812149785, 50.28705635227031], [2.403733631313322, 50.28097379844516]]], ""type"": ""Polygon""}",15189,537,8,1,62,31,"POLYGON ((2.403733631313322 50.28097379844516, 2.39438478212593 50.28469040725501, 2.396625538659946 50.294210070817286, 2.403694691596596 50.2985453296587, 2.399251253063015 50.307978373488396, 2.399888148259651 50.30865487620275, 2.42441781140007 50.3128571027406, 2.429266248319092 50.30690884474604, 2.434567544612575 50.30674471868021, 2.414122149367183 50.29383655583684, 2.404516812149785 50.28705635227031, 2.403733631313322 50.28097379844516))"
62389,62760,GRINCOURT-LES-PAS,['PAS-DE-CALAIS'],['NORD-PAS-DE-CALAIS'],['Commune simple'],147.0,282.0,0.0,"50.17802414084751, 2.48803738534286","{""coordinates"": [[[2.484812375115566, 50.166525782814006], [2.480416927372193, 50.1834350169082], [2.4738874915476092, 50.18865163585386], [2.4853714772345983, 50.19134035961422], [2.501252133117044, 50.17096698156899], [2.493561341378816, 50.16683154720088], [2.484812375115566, 50.166525782814006]]], ""type"": ""Polygon""}",32315,389,40,1,62,31,"POLYGON ((2.484812375115566 50.166525782814006, 2.480416927372193 50.1834350169082, 2.4738874915476092 50.18865163585386, 2.4853714772345983 50.19134035961422, 2.501252133117044 50.17096698156899, 2.493561341378816 50.16683154720088, 2.484812375115566 50.166525782814006))"
