cod_nat_catnat,cod_commune,lib_commune,num_risque_jo,lib_risque_jo,dat_deb,dat_fin,dat_pub_arrete,dat_pub_jo,dat_maj
IOME2308745A,62423,Helfaut,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
IOME2318045A,62429,Henneveux,59.0,Sécheresse,2022-03-31,2022-09-29,2023-07-22,2023-09-25,
INTX9210012A,62443,Hersin-coupigny,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2311008A,62443,Hersin-coupigny,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-24,2023-06-09,
INTE9400220A,62446,Hesdigneul-lès-boulogne,59.0,Sécheresse,1989-05-01,1990-12-31,1994-05-27,1994-06-10,2022-05-20
IOME2320254A,62447,Hesdin,59.0,Sécheresse,2022-06-30,2022-09-29,2023-07-24,2023-10-03,
INTE1917051A,62448,Hesdin-l'abbé,59.0,Sécheresse,2018-10-01,2018-12-31,2019-06-18,2019-07-17,2022-05-24
INTE9000354A,62448,Hesdin-l'abbé,59.0,Sécheresse,1989-05-01,1989-09-01,1990-08-31,1990-09-16,2022-05-20
INTE9700395A,62448,Hesdin-l'abbé,59.0,Sécheresse,1989-10-01,1992-12-31,1997-09-19,1997-10-11,2022-05-20
INTE9900346A,62448,Hesdin-l'abbé,59.0,Sécheresse,1993-01-01,1994-03-31,1999-07-21,1999-08-24,2022-05-23
IOME2308745A,62448,Hesdin-l'abbé,59.0,Sécheresse,2021-12-31,2022-09-29,2023-04-02,2023-05-02,
INTE2137451A,62452,Heuringhem,59.0,Sécheresse,2020-04-01,2020-09-30,2021-12-21,2022-01-14,2022-05-24
INTE9000354A,62452,Heuringhem,59.0,Sécheresse,1989-05-01,1989-09-01,1990-08-31,1990-09-16,2022-05-20
INTE9800231A,62452,Heuringhem,59.0,Sécheresse,1991-01-01,1997-12-31,1998-06-12,1998-07-01,2022-05-20
INTX9210012A,62452,Heuringhem,59.0,Sécheresse,1989-10-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2308745A,62452,Heuringhem,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE0000771A,62454,Hinges,59.0,Sécheresse,1996-11-01,1996-12-31,2000-12-27,2000-12-29,2022-05-24
INTE1633037A,62454,Hinges,59.0,Sécheresse,2015-04-01,2015-09-30,2016-11-22,2016-12-27,2022-05-24
INTE2112080A,62454,Hinges,59.0,Sécheresse,2020-04-01,2020-06-30,2021-04-20,2021-05-07,2022-05-24
INTE9700395A,62454,Hinges,59.0,Sécheresse,1991-01-01,1996-10-30,1997-09-19,1997-10-11,2022-05-20
INTX9210012A,62454,Hinges,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOCE1102769A,62454,Hinges,59.0,Sécheresse,2009-07-01,2009-09-30,2011-01-27,2011-02-02,2022-05-24
IOME2308745A,62454,Hinges,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE2112080A,62456,Houchin,59.0,Sécheresse,2020-04-01,2020-06-30,2021-04-20,2021-05-07,2022-05-24
IOME2311008A,62456,Houchin,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-24,2023-06-09,
IOME2308745A,62457,Houdain,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE9000354A,62458,Houlle,59.0,Sécheresse,1989-05-01,1989-09-01,1990-08-31,1990-09-16,2022-05-20
INTE2137451A,62473,Isbergues,59.0,Sécheresse,2020-04-01,2020-06-30,2021-12-21,2022-01-14,2022-05-24
INTE9300001A,62473,Isbergues,59.0,Sécheresse,1991-01-01,1991-12-31,1993-01-25,1993-02-07,2022-05-20
INTE9800067A,62473,Isbergues,59.0,Sécheresse,1991-01-01,1997-01-31,1998-03-12,1998-03-28,2022-05-20
INTX9210012A,62473,Isbergues,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2308745A,62473,Isbergues,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE0300234A,62474,Isques,59.0,Sécheresse,1996-01-01,1996-12-31,2003-04-30,2003-05-22,2022-05-24
IOME2308745A,62474,Isques,59.0,Sécheresse,2021-12-31,2022-09-29,2023-04-02,2023-05-02,
IOME2320254A,62477,Izel-lès-hameau,59.0,Sécheresse,2022-03-31,2022-09-29,2023-07-24,2023-10-03,
IOME2318045A,62480,Labourse,59.0,Sécheresse,2022-03-31,2022-09-29,2023-07-22,2023-09-25,
INTX9210012A,62489,Lapugnoy,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
INTE0000771A,62491,Laventie,59.0,Sécheresse,1996-01-01,1996-12-31,2000-12-27,2000-12-29,2022-05-24
INTE2122515A,62491,Laventie,59.0,Sécheresse,2020-04-01,2020-09-30,2021-07-27,2021-08-31,2022-05-24
IOME2308745A,62491,Laventie,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE2118485A,62497,Leforest,59.0,Sécheresse,2020-04-01,2020-06-30,2021-06-22,2021-07-09,2022-05-24
INTE9800231A,62497,Leforest,59.0,Sécheresse,1995-01-01,1997-12-31,1998-06-12,1998-07-01,2022-05-20
INTE9300001A,62498,Lens,59.0,Sécheresse,1991-01-01,1991-12-31,1993-01-25,1993-02-07,2022-05-20
INTE1705708A,62502,Lestrem,59.0,Sécheresse,2015-07-01,2015-09-30,2017-03-24,2017-04-29,2022-05-24
INTE9700484A,62502,Lestrem,59.0,Sécheresse,1991-01-01,1997-01-01,1997-11-03,1997-11-16,2022-05-20
INTX9210012A,62502,Lestrem,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2308745A,62502,Lestrem,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
IOME2308745A,62503,Leubringhen,59.0,Sécheresse,2022-06-30,2022-09-29,2023-04-02,2023-05-02,
INTE0000771A,62517,Linghem,59.0,Sécheresse,1996-01-01,1996-12-31,2000-12-27,2000-12-29,2022-05-24
INTE1633037A,62520,Locon,59.0,Sécheresse,2015-01-01,2015-09-30,2016-11-22,2016-12-27,2022-05-24
INTE2112080A,62520,Locon,59.0,Sécheresse,2020-04-01,2020-09-30,2021-04-20,2021-05-07,2022-05-24
INTE9600522A,62520,Locon,59.0,Sécheresse,1991-01-01,1992-12-31,1996-12-09,1996-12-20,2022-05-20
INTX9210012A,62520,Locon,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
INTE1228647A,62524,Longfossé,59.0,Sécheresse,2011-06-01,2011-06-30,2012-07-11,2012-07-17,2022-05-24
IOME2318045A,62524,Longfossé,59.0,Sécheresse,2022-03-31,2022-09-29,2023-07-22,2023-09-25,
INTE0000771A,62525,Longuenesse,59.0,Sécheresse,1996-01-01,1996-12-31,2000-12-27,2000-12-29,2022-05-24
INTX9210012A,62525,Longuenesse,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2308745A,62525,Longuenesse,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
IOME2308745A,62526,Longueville,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
IOME2308745A,62528,Loos-en-gohelle,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE0300234A,62530,Lottinghen,59.0,Sécheresse,1996-01-01,1996-12-31,2003-04-30,2003-05-22,2022-05-24
INTE1932509A,62530,Lottinghen,59.0,Sécheresse,2018-10-01,2018-12-31,2019-11-19,2019-11-30,2022-05-24
IOME2318045A,62536,Magnicourt-en-comte,59.0,Sécheresse,2022-03-31,2022-09-29,2023-07-22,2023-09-25,
INTE2112080A,62540,Maisnil-lès-ruitz,59.0,Sécheresse,2020-04-01,2020-06-30,2021-04-20,2021-05-07,2022-05-24
IOME2308745A,62540,Maisnil-lès-ruitz,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE9800231A,62555,Marles-les-mines,59.0,Sécheresse,1997-01-01,1997-12-31,1998-06-12,1998-07-01,2022-05-20
INTE9800067A,62560,Marquise,59.0,Sécheresse,1995-01-01,1997-01-31,1998-03-12,1998-03-28,2022-05-20
IOME2311008A,62560,Marquise,59.0,Sécheresse,2022-06-30,2022-09-29,2023-04-24,2023-06-09,
IOME2308745A,62562,Matringhem,59.0,Sécheresse,2022-06-30,2022-09-29,2023-04-02,2023-05-02,
INTE2137451A,62564,Mazinghem,59.0,Sécheresse,2020-04-01,2020-06-30,2021-12-21,2022-01-14,2022-05-24
INTE1917051A,62566,Menneville,59.0,Sécheresse,2018-10-01,2018-12-31,2019-06-18,2019-07-17,2022-05-24
INTE2112080A,62566,Menneville,59.0,Sécheresse,2020-04-01,2020-09-30,2021-04-20,2021-05-07,2022-05-24
INTE9500410A,62566,Menneville,59.0,Sécheresse,1989-05-01,1991-12-31,1995-08-18,1995-09-08,2022-05-20
INTX9210012A,62566,Menneville,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2308745A,62570,Méricourt,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
IOME2311008A,62580,Monchy-breton,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-24,2023-06-09,
INTE1731322A,62584,Mont-bernanchon,59.0,Sécheresse,2015-07-01,2015-09-30,2017-11-21,2017-12-15,2022-05-24
INTE2122515A,62584,Mont-bernanchon,59.0,Sécheresse,2020-04-01,2020-06-30,2021-07-27,2021-08-31,2022-05-24
INTE9000354A,62584,Mont-bernanchon,59.0,Sécheresse,1989-05-01,1989-09-01,1990-08-31,1990-09-16,2022-05-20
INTE9600039A,62584,Mont-bernanchon,59.0,Sécheresse,1991-01-01,1993-12-31,1996-02-02,1996-02-14,2022-05-20
INTE9600522A,62584,Mont-bernanchon,59.0,Sécheresse,1994-01-01,1995-12-31,1996-12-09,1996-12-20,2022-05-20
INTX9210012A,62584,Mont-bernanchon,59.0,Sécheresse,1989-10-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOCE1109031A,62584,Mont-bernanchon,59.0,Sécheresse,2009-07-01,2009-09-30,2011-03-31,2011-04-06,2022-05-24
IOME2308745A,62584,Mont-bernanchon,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
IOME2311008A,62584,Mont-bernanchon,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-24,2023-06-09,
IOME2308745A,62592,Moringhem,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE9400424A,62595,Moulle,59.0,Sécheresse,1989-05-01,1991-12-31,1994-09-08,1994-09-25,2022-05-20
INTE0100409A,62598,Muncq-nieurlet,59.0,Sécheresse,1996-01-01,1996-12-31,2001-07-06,2001-07-18,2022-05-24
INTE1932509A,62598,Muncq-nieurlet,59.0,Sécheresse,2018-10-01,2018-12-31,2019-11-19,2019-11-30,2022-05-24
INTE9000354A,62598,Muncq-nieurlet,59.0,Sécheresse,1989-05-01,1989-09-01,1990-08-31,1990-09-16,2022-05-20
INTX9210012A,62598,Muncq-nieurlet,59.0,Sécheresse,1989-10-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2308745A,62598,Muncq-nieurlet,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
IOME2308745A,62599,Nabringhen,59.0,Sécheresse,2022-06-30,2022-09-29,2023-04-02,2023-05-02,
INTE1228647A,62604,Neufchâtel-hardelot,59.0,Sécheresse,2011-04-01,2011-06-30,2012-07-11,2012-07-17,2022-05-24
INTE2112080A,62604,Neufchâtel-hardelot,59.0,Sécheresse,2020-04-01,2020-09-30,2021-04-20,2021-05-07,2022-05-24
INTX9210012A,62615,Nielles-lès-calais,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
INTE1928914A,62621,Nortkerque,59.0,Sécheresse,2018-10-01,2018-12-31,2019-10-15,2019-11-15,2022-05-24
INTX9210012A,62621,Nortkerque,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
INTE9300001A,62623,Nouvelle-église,59.0,Sécheresse,1991-01-01,1991-12-31,1993-01-25,1993-02-07,2022-05-20
IOME2313528A,62627,Noyelles-sous-bellonne,59.0,Sécheresse,2022-03-31,2022-09-29,2023-07-20,2023-09-07,
INTE9500410A,62634,Offekerque,59.0,Sécheresse,1991-01-01,1993-12-31,1995-08-18,1995-09-08,2022-05-20
INTX9210012A,62634,Offekerque,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOCE1032143A,62634,Offekerque,59.0,Sécheresse,2009-06-20,2009-09-07,2010-12-13,2011-01-13,2022-05-24
INTX9210012A,62636,Offrethun,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
INTE2112080A,62638,Oisy-le-verger,59.0,Sécheresse,2020-07-01,2020-09-30,2021-04-20,2021-05-07,2022-05-24
IOME2308745A,62638,Oisy-le-verger,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE2112080A,62643,Outreau,59.0,Sécheresse,2020-07-01,2020-09-30,2021-04-20,2021-05-07,2022-05-24
INTE9800067A,62643,Outreau,59.0,Sécheresse,1991-01-01,1997-01-31,1998-03-12,1998-03-28,2022-05-20
INTX9210012A,62643,Outreau,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2308745A,62643,Outreau,59.0,Sécheresse,2021-12-31,2022-06-29,2023-04-02,2023-05-02,
IOME2311008A,62643,Outreau,59.0,Sécheresse,2021-12-31,2022-09-29,2023-04-24,2023-06-09,
INTE9300372A,62645,Oye-plage,59.0,Sécheresse,1990-01-01,1990-12-31,1993-08-16,1993-09-03,2022-05-20
IOME2334289A,62662,Polincove,,Sécheresse,2022-03-31,2022-09-29,2023-12-18,2023-12-26,
IOME2308745A,62674,Quelmes,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
IOME2311008A,62676,Quernes,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-24,2023-06-09,
INTE9700212A,62681,Quiestède,59.0,Sécheresse,1991-01-01,1996-03-31,1997-05-28,1997-06-01,2022-05-20
INTE0000771A,62684,Racquinghem,59.0,Sécheresse,1996-01-01,1996-12-31,2000-12-27,2000-12-29,2022-05-24
INTE2137451A,62684,Racquinghem,59.0,Sécheresse,2020-04-01,2020-09-30,2021-12-21,2022-01-14,2022-05-24
INTX9210012A,62684,Racquinghem,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2308745A,62684,Racquinghem,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
IOME2308745A,62691,Saint-augustin,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE9300001A,62693,Rebreuve-ranchicourt,59.0,Sécheresse,1991-01-01,1991-12-31,1993-01-25,1993-02-07,2022-05-20
INTX9210012A,62699,Recques-sur-hem,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
INTE1928914A,62705,Rety,59.0,Sécheresse,2018-10-01,2018-12-31,2019-10-15,2019-11-15,2022-05-24
INTE9900216A,62705,Rety,59.0,Sécheresse,1995-10-01,1998-06-30,1999-05-19,1999-06-05,2022-05-23
IOME2308745A,62705,Rety,59.0,Sécheresse,2022-06-30,2022-09-29,2023-04-02,2023-05-02,
INTE9600301A,62706,Richebourg,59.0,Sécheresse,1991-01-01,1992-12-31,1996-07-17,1996-09-04,2022-05-20
INTE9700484A,62706,Richebourg,59.0,Sécheresse,1993-01-01,1997-01-31,1997-11-03,1997-11-16,2022-05-20
INTX9210012A,62706,Richebourg,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2308745A,62706,Richebourg,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE1917051A,62711,Rinxent,59.0,Sécheresse,2018-10-01,2018-12-31,2019-06-18,2019-07-17,2022-05-24
INTE0100409A,62713,Robecq,59.0,Sécheresse,1996-01-01,1996-12-31,2001-07-06,2001-07-18,2022-05-24
INTE2112080A,62713,Robecq,59.0,Sécheresse,2020-04-01,2020-06-30,2021-04-20,2021-05-07,2022-05-24
IOME2313528A,62716,Rodelinghem,59.0,Sécheresse,2022-06-30,2022-09-29,2023-07-20,2023-09-07,
INTE0000771A,62727,Ruitz,59.0,Sécheresse,1996-11-01,1996-12-31,2000-12-27,2000-12-29,2022-05-24
INTE9000354A,62730,Ruminghem,59.0,Sécheresse,1989-05-01,1989-09-01,1990-08-31,1990-09-16,2022-05-20
INTX9210012A,62730,Ruminghem,59.0,Sécheresse,1989-10-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2311008A,62732,Sachin,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-24,2023-06-09,
INTE0000771A,62736,Sailly-sur-la-lys,59.0,Sécheresse,1996-01-01,1996-12-31,2000-12-27,2000-12-29,2022-05-24
INTE2122515A,62736,Sailly-sur-la-lys,59.0,Sécheresse,2020-04-01,2020-09-30,2021-07-27,2021-08-31,2022-05-24
INTX9210012A,62736,Sailly-sur-la-lys,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2308745A,62736,Sailly-sur-la-lys,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE2112080A,62746,Saint-étienne-au-mont,59.0,Sécheresse,2020-04-01,2020-09-30,2021-04-20,2021-05-07,2022-05-24
INTE9900087A,62747,Saint-floris,59.0,Sécheresse,1993-01-01,1998-06-30,1999-02-23,1999-03-10,2022-05-23
IOME2308745A,62747,Saint-floris,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTX9210012A,62754,Saint-léger,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
INTE2112080A,62755,Saint-léonard,59.0,Sécheresse,2020-04-01,2020-09-30,2021-04-20,2021-05-07,2022-05-24
INTE9000354A,62755,Saint-léonard,59.0,Sécheresse,1989-05-01,1989-09-01,1990-08-31,1990-09-16,2022-05-20
INTE9900124A,62755,Saint-léonard,59.0,Sécheresse,1991-01-01,1998-06-30,1999-03-19,1999-04-03,2022-05-23
INTX9210012A,62755,Saint-léonard,59.0,Sécheresse,1989-10-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2311008A,62755,Saint-léonard,59.0,Sécheresse,2021-12-31,2022-09-29,2023-04-24,2023-06-09,
INTE0000771A,62757,Saint-martin-lez-tatinghem,59.0,Sécheresse,1996-01-01,1996-12-31,2000-12-27,2000-12-29,2022-05-24
INTE9000354A,62757,Saint-martin-lez-tatinghem,59.0,Sécheresse,1989-05-01,1989-09-01,1990-08-31,1990-09-16,2022-05-20
IOME2308745A,62757,Saint-martin-lez-tatinghem,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE9800515A,62758,Saint-martin-boulogne,59.0,Sécheresse,1991-01-01,1998-06-30,1998-12-29,1999-01-13,2022-05-20
INTX9210012A,62758,Saint-martin-boulogne,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2311008A,62758,Saint-martin-boulogne,59.0,Sécheresse,2021-12-31,2022-09-29,2023-04-24,2023-06-09,
IOME2311008A,62759,Saint-martin-choquel,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-24,2023-06-09,
IOME2318045A,62761,Saint-martin-sur-cojeul,59.0,Sécheresse,2022-03-31,2022-09-29,2023-07-22,2023-09-25,
INTX9210012A,62765,Saint-omer,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2324730A,62765,Saint-omer,59.0,Sécheresse,2022-03-31,2022-09-29,2023-09-18,2023-10-19,
INTE9300656A,62769,Saint-tricat,59.0,Sécheresse,1989-05-01,1991-12-31,1993-12-06,1993-12-28,2022-05-20
IOME2308745A,62769,Saint-tricat,59.0,Sécheresse,2022-06-30,2022-09-29,2023-04-02,2023-05-02,
INTX9210012A,62770,Saint-venant,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2308745A,62770,Saint-venant,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE9000354A,62772,Salperwick,59.0,Sécheresse,1989-05-01,1989-09-01,1990-08-31,1990-09-16,2022-05-20
INTE1917051A,62773,Samer,59.0,Sécheresse,2018-10-01,2018-12-31,2019-06-18,2019-07-17,2022-05-24
INTE9800515A,62773,Samer,59.0,Sécheresse,1989-05-01,1998-06-30,1998-12-29,1999-01-13,2022-05-20
IOME2327461A,62773,Samer,59.0,Sécheresse,2022-06-30,2022-09-29,2023-10-16,2023-10-31,
INTE0100649A,62782,Saudemont,59.0,Sécheresse,1996-01-01,1996-12-31,2001-11-15,2001-12-01,2022-05-24
IOME2308745A,62785,Savy-berlette,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
IOME2308745A,62786,Selles,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
IOME2311008A,62790,Senlis,59.0,Sécheresse,2022-06-30,2022-09-29,2023-04-24,2023-06-09,
IOME2308745A,62803,Surques,59.0,Sécheresse,2022-06-30,2022-09-29,2023-04-02,2023-05-02,
INTX9210012A,62810,Thélus,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2327461A,62810,Thélus,59.0,Sécheresse,2022-03-31,2022-09-29,2023-10-16,2023-10-31,
INTE2112080A,62825,Tortequesne,59.0,Sécheresse,2020-04-01,2020-09-30,2021-04-20,2021-05-07,2022-05-24
INTE9500497A,62841,Vendin-lès-béthune,59.0,Sécheresse,1991-01-01,1994-12-31,1995-09-28,1995-10-15,2022-05-20
INTX9210012A,62841,Vendin-lès-béthune,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2308745A,62841,Vendin-lès-béthune,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE1926068A,62845,Verlincthun,59.0,Sécheresse,2018-10-01,2018-12-31,2019-09-17,2019-10-26,2022-05-24
INTE2118485A,62845,Verlincthun,59.0,Sécheresse,2020-04-01,2020-09-30,2021-06-22,2021-07-09,2022-05-24
INTX9210012A,62845,Verlincthun,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
INTE9700555A,62851,Vieille-chapelle,59.0,Sécheresse,1995-01-01,1997-01-01,1997-12-17,1997-12-30,2022-05-20
IOME2327461A,62851,Vieille-chapelle,59.0,Sécheresse,2022-03-31,2022-09-29,2023-10-16,2023-10-31,
INTE2118485A,62861,Vimy,59.0,Sécheresse,2020-04-01,2020-09-30,2021-06-22,2021-07-09,2022-05-24
INTE9600522A,62861,Vimy,59.0,Sécheresse,1989-05-01,1995-12-31,1996-12-09,1996-12-20,2022-05-20
IOME2308745A,62861,Vimy,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE9300001A,62865,Vitry-en-artois,59.0,Sécheresse,1991-01-01,1991-12-31,1993-01-25,1993-02-07,2022-05-20
INTX9210012A,62865,Vitry-en-artois,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2308745A,62865,Vitry-en-artois,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
IOME2320254A,62869,Wailly,59.0,Sécheresse,2022-03-31,2022-09-29,2023-07-24,2023-10-03,
INTX9210012A,62875,Wardrecques,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2311008A,62875,Wardrecques,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-24,2023-06-09,
IOME2308745A,62889,Wierre-effroy,59.0,Sécheresse,2022-06-30,2022-09-29,2023-04-02,2023-05-02,
INTE9300001A,62890,Willeman,59.0,Sécheresse,1991-01-01,1991-12-31,1993-01-25,1993-02-07,2022-05-20
INTE0200119A,62894,Wimille,59.0,Sécheresse,1996-01-01,1996-12-31,2002-03-12,2002-03-28,2022-05-24
IOME2308745A,62896,Wirwignes,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE2137451A,62900,Witternesse,59.0,Sécheresse,2020-04-01,2020-09-30,2021-12-21,2022-01-14,2022-05-24
IOME2308745A,62900,Witternesse,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
INTE9800231A,62901,Wittes,59.0,Sécheresse,1991-01-01,1997-12-31,1998-06-12,1998-07-01,2022-05-20
INTX9210012A,62901,Wittes,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
INTE0000771A,62906,Zutkerque,59.0,Sécheresse,1996-01-01,1996-12-31,2000-12-27,2000-12-29,2022-05-24
INTE0000771A,62906,Zutkerque,59.0,Sécheresse,2000-11-01,2000-11-02,2000-12-27,2000-12-29,2022-05-24
INTE1917051A,62906,Zutkerque,59.0,Sécheresse,2018-10-01,2018-12-31,2019-06-18,2019-07-17,2022-05-24
INTX9210012A,62906,Zutkerque,59.0,Sécheresse,1989-05-01,1990-12-31,1992-01-14,1992-02-05,2022-05-20
IOME2308745A,62906,Zutkerque,59.0,Sécheresse,2022-03-31,2022-09-29,2023-04-02,2023-05-02,
IOME2308745A,62908,La capelle-lès-boulogne,59.0,Sécheresse,2022-06-30,2022-09-29,2023-04-02,2023-05-02,
